"competitor_name_unique","company_name_unique","rank","weight","company_uuid","company_founded_on","company_acquired_on","company_closed_on","competitor_uuid","competitor_founded_on","competitor_acquired_on","competitor_closed_on"
"acuraofthedesert","acuraofpeoria",1,1,"ce2a1a00-45ca-420c-8627-83fa8ef7e50f","1986-01-01",NA,NA,"449684db-05a5-45d6-ba58-f678d16c1a88","1986-01-01",NA,NA
"acuraofthedesert","vandergriffacura",6,1,"b67ae99b-9659-407f-9de0-3521c8025b1c","1997-01-01",NA,NA,"449684db-05a5-45d6-ba58-f678d16c1a88","1986-01-01",NA,NA
"adamdms","mechanicbusinesspro",6,1,"1fd5bedb-06e9-4732-b449-7af1d9196a0c","2012-01-01",NA,NA,"1f8bc1a2-6069-4bee-982a-267306e38d4b","1979-01-01",NA,NA
"adamdms","estify",5,1,"92225187-6903-8b03-e69b-0ecb6dc6e2f2","2012-01-01",NA,NA,"1f8bc1a2-6069-4bee-982a-267306e38d4b","1979-01-01",NA,NA
"adamdms","coxautoinc",5,1,"b3b2ee72-8b53-4ad5-afa5-fea60faccc85","2014-08-01",NA,NA,"1f8bc1a2-6069-4bee-982a-267306e38d4b","1979-01-01",NA,NA
"adamdms","cccis",4,1,"f7e165fa-68dd-4e03-85a5-ce9efee87215","1980-01-01",NA,NA,"1f8bc1a2-6069-4bee-982a-267306e38d4b","1979-01-01",NA,NA
"adamdms","imagiclab",4,1,"1edd8340-f743-41e9-ad59-850efdd57559","2003-01-01",NA,NA,"1f8bc1a2-6069-4bee-982a-267306e38d4b","1979-01-01",NA,NA
"adamdms","gtmotive",7,1,"7c80a768-2b11-4c99-80fb-de2e30dd6995","1971-01-01",NA,NA,"1f8bc1a2-6069-4bee-982a-267306e38d4b","1979-01-01",NA,NA
"adamdms","carfax",7,1,"75c69c9f-dc8c-ac22-d6a8-ba04e0f48dd6","1984-06-01",NA,NA,"1f8bc1a2-6069-4bee-982a-267306e38d4b","1979-01-01",NA,NA
"adt-security","comcast",2,1,"fbc7746d-86e0-8fd6-19d8-69280c686d02","1963-01-01",NA,NA,"126fa3da-ad07-552b-12a1-9e0f830754b5","1974-01-01","2016-02-16",NA
"advanceautoparts","hanyale",4,1,"860b79e1-fd46-43b5-92e3-bf4d6716c793","1990-01-01",NA,NA,"448d906a-4482-485f-b263-c23c1957fa05","1932-01-01",NA,NA
"advanceautoparts","partsauthority",6,1,"ea1f1a33-2020-47c1-b7d9-cd6e21c60d02","1972-01-01",NA,NA,"448d906a-4482-485f-b263-c23c1957fa05","1932-01-01",NA,NA
"advanceautoparts","pepboys",4,1,"6189b547-66c6-416e-ae85-d8534b776dde","1921-01-01",NA,NA,"448d906a-4482-485f-b263-c23c1957fa05","1932-01-01",NA,NA
"advanceautoparts","autozone",2,1,"9b0c19a1-2fb5-e280-a910-3d11ce34dc69","1979-01-01",NA,NA,"448d906a-4482-485f-b263-c23c1957fa05","1932-01-01",NA,NA
"advent-software","avaloq-2",7,1,"9f8e7a12-37c2-45eb-bf24-9fd6390e5820","1991-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","clearserve",1,1,"cd3d4955-6f49-3a6e-71f8-eb9d03b3c9ec","2012-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","fundcount",2,1,"1f037a1e-54f8-4303-80ac-b8c822cc4c37","1999-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","calypso-technology",2,1,"60e43210-a91a-f9fd-5a2f-1a3dcfebe5a9","1997-01-01","2016-04-19",NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","broadridge",5,1,"9aec1f0b-13db-ca09-2185-d93605448f0c","1962-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","vantage-software",5,1,"2b5dfd29-9838-467e-8d5b-d264c7515259","1999-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","messer-financial-software",8,1,"02d20048-5387-4eb4-af3a-b9bdead7d6c1","2013-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","information-mosaic",4,1,"a2f98f2d-ea7f-90e7-b3bc-f36fd51ead9b","1997-01-01","2015-07-01",NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","derivative-path-inc",8,1,"04da10f9-03a5-cbdc-ff29-c4b3e03b3e83","2013-05-13",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","vichara-technologies",3,1,"e725883a-0974-1c85-051b-52c2ac33a241","2001-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","sungard",3,1,"0b596b2d-44b6-8f5c-4181-5ffa3f2ad78a","1982-01-01","2015-08-12",NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","objectway",2,1,"65813044-1b9c-9d3c-9cf0-d4073bf61fec","1990-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","risk-focus",8,1,"8bd6c504-17e2-8eb8-f171-f60287c894cd","2004-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","charles-river-development",1,1,"eb9fc38b-7f2e-095a-3a29-080f55146631","1984-01-01","2018-07-20",NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","ion-group",2,1,"fa8af6a1-a2f1-4fc4-a47a-1837f17b17ab","1998-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","murex",4,1,"d7a4fa4c-e547-512f-d8b4-3d0a560601af","1986-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","electra-information-systems",7,1,"05f94644-bd86-4099-9ed2-1c086da26ff3","1998-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","rm-plc",8,1,"046f6201-e1f8-8b21-52fb-881b074b90a8","1973-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","fidessa",3,1,"038a8f79-6de5-479c-a760-e8aa420e05f4","1981-01-01",NA,NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"advent-software","misys",8,1,"7de47a13-384b-40a8-91e9-1c8b6746514c","1979-01-01","2017-06-14",NA,"a1aca68e-2cc2-d48c-4d0f-dba1dc7c8b68","1983-01-01","2015-02-02",NA
"airex-inc-","trueex",6,1,"64f3a018-cf80-3d91-a838-c7df66fb6d12","2010-01-01",NA,NA,"4d2a8205-17cf-7bfa-28b7-09421439929f","2012-09-01",NA,NA
"airex-inc-","tradeweb",6,1,"f995acff-d063-e519-f36d-28293b4c82d6","1997-01-01",NA,NA,"4d2a8205-17cf-7bfa-28b7-09421439929f","2012-09-01",NA,NA
"algomi-ltd","tradeweb",1,1,"f995acff-d063-e519-f36d-28293b4c82d6","1997-01-01",NA,NA,"cbd71c41-fc86-b1a0-ddc9-ffd95e85c610","2012-06-25",NA,NA
"algomi-ltd","marketaxess",3,1,"aa83d1f5-ea28-ad33-38e5-b088422f05c4","2000-01-01",NA,NA,"cbd71c41-fc86-b1a0-ddc9-ffd95e85c610","2012-06-25",NA,NA
"algomi-ltd","trueex",2,1,"64f3a018-cf80-3d91-a838-c7df66fb6d12","2010-01-01",NA,NA,"cbd71c41-fc86-b1a0-ddc9-ffd95e85c610","2012-06-25",NA,NA
"algomi-ltd","airex-inc-",2,1,"4d2a8205-17cf-7bfa-28b7-09421439929f","2012-09-01",NA,NA,"cbd71c41-fc86-b1a0-ddc9-ffd95e85c610","2012-06-25",NA,NA
"all3media","channel-2",3,1,"fcf69d8a-acea-4510-3bc9-0e55b1208a0e","1980-01-01",NA,NA,"228ae0ea-e766-ddff-ee1f-25d8e79afbba","2003-01-01","2014-05-08",NA
"all3media","tiger-aspect-productions",2,1,"cf900b63-b7f9-4711-bd22-e63a48cde8f1","1998-01-01","2009-11-23",NA,"228ae0ea-e766-ddff-ee1f-25d8e79afbba","2003-01-01","2014-05-08",NA
"all3media","channel",1,1,"6a035906-50fd-1664-1551-1aaa4d563cc9","1997-01-01","2014-05-01",NA,"228ae0ea-e766-ddff-ee1f-25d8e79afbba","2003-01-01","2014-05-08",NA
"all3media","just-for-laughs",7,1,"288354a7-4f9f-b126-cb3a-e74faa8571b2","1983-01-01",NA,NA,"228ae0ea-e766-ddff-ee1f-25d8e79afbba","2003-01-01","2014-05-08",NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","winworks",5,1,"c2e2d59c-8b5a-40f1-bcda-eb5c981ac80c","1993-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","winworks",5,1,"c2e2d59c-8b5a-40f1-bcda-eb5c981ac80c","1993-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","gtmotive",8,1,"7c80a768-2b11-4c99-80fb-de2e30dd6995","1971-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","gtmotive",8,1,"7c80a768-2b11-4c99-80fb-de2e30dd6995","1971-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","identifix",1,1,"993cd2ad-f0a1-403e-a6d0-97dfa3d7fcf7","1987-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","identifix",1,1,"993cd2ad-f0a1-403e-a6d0-97dfa3d7fcf7","1987-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","alldata",7,1,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","mitchell1",1,1,"9e8bbc50-db79-4543-a9bb-b644ce5ea157","1918-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","mitchell1",1,1,"9e8bbc50-db79-4543-a9bb-b644ce5ea157","1918-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","snapon",2,1,"ed395bac-1554-405b-a10d-aff1e57a8c26","1920-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","snapon",2,1,"ed395bac-1554-405b-a10d-aff1e57a8c26","1920-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","motor",3,1,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","motor",3,1,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1979-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","rowriter",1,1,"a8c128d0-2807-41d3-8803-114508aba43c","1977-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","rowriter",1,1,"a8c128d0-2807-41d3-8803-114508aba43c","1977-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","winworks",1,1,"c2e2d59c-8b5a-40f1-bcda-eb5c981ac80c","1993-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","winworks",1,1,"c2e2d59c-8b5a-40f1-bcda-eb5c981ac80c","1993-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"495ca336-8178-4caf-833e-44d0d5109326","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","mitchell1",2,1,"9e8bbc50-db79-4543-a9bb-b644ce5ea157","1918-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","mitchell1",2,1,"9e8bbc50-db79-4543-a9bb-b644ce5ea157","1918-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","audaexplore",5,1,"e01a6a46-2246-46d8-8581-e77f9dc2422f","1966-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","rowriter",3,1,"a8c128d0-2807-41d3-8803-114508aba43c","1977-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","rowriter",3,1,"a8c128d0-2807-41d3-8803-114508aba43c","1977-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","solera",2,1,"808377d0-a973-404d-909e-111ab0a432ee","2005-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","solera",2,1,"808377d0-a973-404d-909e-111ab0a432ee","2005-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","motor",1,1,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"alldata","motor",1,1,"475eda60-3bb6-4dfd-9bb2-bd589f7c90ca","1903-01-01",NA,NA,"899041f8-5f2a-a9bb-6d54-55c4e721d32b","1986-01-01",NA,NA
"allegro-development-corporation","datagenic",2,1,"c9ebf239-7f37-7eb7-50b6-5fd78ebbcd91","2002-01-01","2017-10-04",NA,"fc8af427-e7fe-3124-33f3-5e95f0aabafb","1984-01-01","2008-02-01",NA
"allegro-development-corporation","openlink",2,1,"02a00ce0-6112-4960-e749-466038a9657b","1992-01-01","2018-02-02",NA,"fc8af427-e7fe-3124-33f3-5e95f0aabafb","1984-01-01","2008-02-01",NA
"allegro-development-corporation","eka-software-solutions",5,1,"86fd8344-b427-b5d9-3c51-c8898f5f9dc8","2004-01-01",NA,NA,"fc8af427-e7fe-3124-33f3-5e95f0aabafb","1984-01-01","2008-02-01",NA
"allegro-development-corporation","derivative-path-inc",7,1,"04da10f9-03a5-cbdc-ff29-c4b3e03b3e83","2013-05-13",NA,NA,"fc8af427-e7fe-3124-33f3-5e95f0aabafb","1984-01-01","2008-02-01",NA
"allegro-development-corporation","marketview",6,1,"676907c0-ecae-3341-aab1-233947c1325a","1994-01-01","2016-10-10",NA,"fc8af427-e7fe-3124-33f3-5e95f0aabafb","1984-01-01","2008-02-01",NA
"altlegal","lex-machina",7,1,"bc5c215c-9735-cfab-7f00-b930e88aafa3","2009-01-01","2015-11-23",NA,"65127542-29ed-c6d8-9689-79db02c00bbd","2013-01-01",NA,NA
"american-bar-association","harvard-business-review",5,1,"97b7f166-afad-9d73-9ede-5d0a971228c2","1922-01-01",NA,NA,"c51db1ce-47f5-5263-38e3-35e2de55b002","1878-01-01",NA,NA
"american-city-business-journals","time",8,1,"4e72bac1-e5ba-731e-995d-8da054bdee3b","1922-11-28","2018-02-26",NA,"a5c65812-12f2-6e25-8376-859325f722c6","1985-01-01",NA,NA
"american-city-business-journals","the-mcclatchy-company",7,1,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA,"a5c65812-12f2-6e25-8376-859325f722c6","1985-01-01",NA,NA
"american-city-business-journals","crain-communications",1,1,"eb129cf4-0066-4790-7ec4-9bd0421f16d7","1916-01-01",NA,NA,"a5c65812-12f2-6e25-8376-859325f722c6","1985-01-01",NA,NA
"american-city-business-journals","gannett",5,1,"f908683c-5630-9ceb-e947-de13d2a04d3f","1906-01-01",NA,NA,"a5c65812-12f2-6e25-8376-859325f722c6","1985-01-01",NA,NA
"american-city-business-journals","meredith",7,1,"c083cd7f-d360-44d5-f2c0-b3903d7edc48","1902-01-01","2015-09-08",NA,"a5c65812-12f2-6e25-8376-859325f722c6","1985-01-01",NA,NA
"american-city-business-journals","access-intelligence",2,1,"f72ec205-fcda-3bdd-b442-77a05e0d7dd2","1977-01-01",NA,NA,"a5c65812-12f2-6e25-8376-859325f722c6","1985-01-01",NA,NA
"analytic-partners","inmar",6,1,"d139bb7c-3d80-6664-34a6-b88698152c10","1980-01-01","2017-04-04",NA,"23ae4bbb-78a4-24d2-493f-5579362531ca","2000-01-01",NA,NA
"aol","the-tribune-company",4,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-10-10",NA,NA,"0cf83157-f7f1-fd5a-148d-a57060f22e5d","1985-05-24","2015-05-12",NA
"aol","the-mcclatchy-company",8,1,"ae4ad479-553b-666f-52bc-74d09e4686c2","1857-01-01",NA,NA,"0cf83157-f7f1-fd5a-148d-a57060f22e5d","1985-05-24","2015-05-12",NA
"aol","the-tribune-company",4,1,"bc3357f9-9621-c328-3a59-59d511d20ccf","1847-06-10",NA,NA,"0cf83157-f7f1-fd5a-148d-a57060f22e5d","1985-05-24","2015-05-12",NA
"aol","vox-media",2,1,"38c90940-148d-f407-560d-09e66346dbda","2003-07-14",NA,NA,"0cf83157-f7f1-fd5a-148d-a57060f22e5d","1985-05-24","2015-05-12",NA
"aol","iac",1,1,"f96c0149-d245-d86b-d0b5-5b2040f5bec4","1995-08-01",NA,NA,"0cf83157-f7f1-fd5a-148d-a57060f22e5d","1985-05-24","2015-05-12",NA
"aol","gannett",7,1,"f908683c-5630-9ceb-e947-de13d2a04d3f","1906-01-01",NA,NA,"0cf83157-f7f1-fd5a-148d-a57060f22e5d","1985-05-24","2015-05-12",NA
"apple","facebook",3,1,"df662812-7f97-0b43-9d3e-12f64f504fbb","2004-02-04",NA,NA,"7063d087-96b8-2cc1-ee88-c221288acc2a","1976-04-01",NA,NA
"apple","toshiba",4,1,"485230fb-102f-9f13-9bfa-3d25131fea2c","1875-01-01",NA,NA,"7063d087-96b8-2cc1-ee88-c221288acc2a","1976-04-01",NA,NA
"apple","glassdoor",5,1,"b563b8d6-1ccb-ed1a-9089-ce83ee4bbc24","2007-06-01","2018-05-08",NA,"7063d087-96b8-2cc1-ee88-c221288acc2a","1976-04-01",NA,NA
"apple","aol",7,1,"0cf83157-f7f1-fd5a-148d-a57060f22e5d","1985-05-24","2015-05-12",NA,"7063d087-96b8-2cc1-ee88-c221288acc2a","1976-04-01",NA,NA
"apple","microsoft",4,1,"fd80725f-53fc-7009-9878-aeecf1e9ffbb","1975-04-04",NA,NA,"7063d087-96b8-2cc1-ee88-c221288acc2a","1976-04-01",NA,NA
"apple","google",1,1,"6acfa7da-1dbd-936e-d985-cf07a1b27711","1998-09-07",NA,NA,"7063d087-96b8-2cc1-ee88-c221288acc2a","1976-04-01",NA,NA
"aptean","epicor",3,1,"9bd4015f-c11b-2eec-c85a-639aac6535bb","1972-01-01",NA,NA,"5e0b2345-4616-40e4-9733-4805151b65fe","2012-08-01",NA,NA
"aptean","infor",3,1,"8760b44b-bfdf-bfbb-2a73-42c13a8fa8f2","2002-05-30",NA,NA,"5e0b2345-4616-40e4-9733-4805151b65fe","2012-08-01",NA,NA
"aptean","netsuite",3,1,"9402f169-bc93-0870-03f9-8baa654aab2c","1998-01-01",NA,NA,"5e0b2345-4616-40e4-9733-4805151b65fe","2012-08-01",NA,NA
"aptean","dealerteam",6,1,"04b77a5e-efbd-ca1d-2eda-3c5c5656ea57","2012-05-01",NA,NA,"5e0b2345-4616-40e4-9733-4805151b65fe","2012-08-01",NA,NA
"arca","hyosung",5,1,"bba40059-0ae4-4bc0-936b-71e8291804fb","1966-06-01",NA,NA,"bfbf9f41-152e-894d-ade2-2f975bd6725c","1998-01-01",NA,NA
"arca","caranddriver",6,1,"dc922162-c69b-46bb-80d3-8b5a38d91aa9","1955-01-01",NA,NA,"bfbf9f41-152e-894d-ade2-2f975bd6725c","1998-01-01",NA,NA
"arca","scancoin",3,1,"2f0578e1-df1f-41bc-8b7d-f67f98457145","1966-01-01",NA,NA,"bfbf9f41-152e-894d-ade2-2f975bd6725c","1998-01-01",NA,NA
"arcadis","jacobs",2,1,"56151b52-3c9c-4d0e-a16b-9190184d6f22","1947-01-01",NA,NA,"b4c4d116-3e99-2574-6aa5-99541645484f","1888-01-01",NA,NA
"arcadis","stv",4,1,"7347f01f-1acd-2a50-6e96-9fa5bdd08122","1957-08-01",NA,NA,"b4c4d116-3e99-2574-6aa5-99541645484f","1888-01-01",NA,NA
"arcadis","itv",7,1,"2f2574cc-97b9-83ce-e146-c172952a63c1","1954-01-01",NA,NA,"b4c4d116-3e99-2574-6aa5-99541645484f","1888-01-01",NA,NA
"arcadis","channel-2",8,1,"fcf69d8a-acea-4510-3bc9-0e55b1208a0e","1980-01-01",NA,NA,"b4c4d116-3e99-2574-6aa5-99541645484f","1888-01-01",NA,NA
"arielmotor","koenigsegg",2,1,"fa5bef75-a1be-7145-f37b-b3ba032c07d0","1994-01-01",NA,NA,"6c8067fd-9646-41c5-a05b-a1cb0ec78b45","2001-01-01",NA,NA
"arielmotor","caterhamcars",3,1,"e236b17d-ba58-4fc6-af33-c9723f478a67","1973-01-01",NA,NA,"6c8067fd-9646-41c5-a05b-a1cb0ec78b45","2001-01-01",NA,NA
"ashokleyland","eicher",1,1,"bfb3ddf3-3df1-ad89-a11c-7a9beb37b2a6","1948-01-01",NA,NA,"fdc80503-a2bc-4c6c-aa3f-e524243a3c60","1948-09-07",NA,NA
"ashokleyland","tatamotors",5,1,"afa3c126-ce3c-4df5-8def-87ef37b7ee40","1945-01-01",NA,NA,"fdc80503-a2bc-4c6c-aa3f-e524243a3c60","1948-09-07",NA,NA
"ashokleyland","mahindratruckandbus",1,1,"8e1ec6c2-ff1d-48d3-b049-f0cc94046f9e","1945-10-02",NA,NA,"fdc80503-a2bc-4c6c-aa3f-e524243a3c60","1948-09-07",NA,NA
"ashokleyland","bharatbenz",1,1,"cd99496d-2d33-4ec4-b350-7694b5455f70","2011-02-17",NA,NA,"fdc80503-a2bc-4c6c-aa3f-e524243a3c60","1948-09-07",NA,NA
"astonmartinlagondalimited","jaguar",7,1,"07fdb86f-e344-0acd-3f8a-ad925af58278","1933-10-26",NA,NA,"5d8ce219-489e-49d0-bd33-dab9e6337298","1913-01-01",NA,NA
"astonmartinlagondalimited","ferrari",1,1,"e87c2369-9dec-1232-bfd1-13999b6ec7a4","1939-09-13",NA,NA,"5d8ce219-489e-49d0-bd33-dab9e6337298","1913-01-01",NA,NA
"astonmartinlagondalimited","bugatti",2,1,"189e132d-804b-6b73-f8ec-c92c22346773","1909-01-01",NA,NA,"5d8ce219-489e-49d0-bd33-dab9e6337298","1913-01-01",NA,NA
